user_id,employee_name,employee_role,privilege_level,login_time,login_hour,login_country,location_changed,device_id,device_changed,session_duration,failed_login_attempts,files_downloaded,sensitive_files_accessed,admin_commands_executed,usb_usage,previous_incidents,threat_scenario,risk_label
EMP1000,Patricia Smith,Teller,1,2026-06-25 11:37:00,11,US,0,DEV_42098,0,468.91,1,3,22,0,0,0,Normal,Low
EMP1038,Jessica Miller,Teller,1,2026-06-08 07:45:00,7,US,0,DEV_84847,0,720.0,0,13,22,0,0,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-04-17 14:08:00,14,US,0,DEV_30033,0,471.75,0,4,1,1,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-02-23 13:27:00,13,US,0,DEV_79822,0,720.0,0,4,4,3,0,0,Normal,Low
EMP1009,John Johnson,Teller,1,2026-04-28 10:41:00,10,IN,0,DEV_47930,0,720.0,0,8,21,0,0,0,Normal,Low
EMP1019,Richard Lopez,Manager,3,2026-02-15 08:01:00,8,US,0,DEV_28131,0,720.0,0,2,8,0,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-06-03 13:06:00,13,US,0,DEV_30730,0,438.04,0,4,11,0,0,0,Normal,Low
EMP1017,Joseph Jones,Manager,3,2026-01-13 09:48:00,9,US,0,DEV_42325,0,342.99,0,2,12,0,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-05-23 11:37:00,11,US,0,DEV_93886,0,267.08,0,8,25,0,0,0,Normal,Low
EMP1023,James Brown,Teller,1,2026-02-17 08:04:00,8,US,0,DEV_80381,0,444.29,0,1,13,0,0,0,Normal,Low
EMP1036,James Williams,Teller,1,2026-03-26 10:47:00,10,US,0,DEV_17716,0,513.15,0,3,21,0,0,0,Normal,Low
EMP1019,Richard Lopez,Manager,3,2026-03-29 08:51:00,8,US,0,DEV_28131,0,406.15,0,4,9,0,0,0,Normal,Low
EMP1016,Charles Hernandez,Manager,3,2026-06-01 09:10:00,9,US,0,DEV_75435,0,399.25,0,2,11,0,0,0,Normal,Low
EMP1026,Elizabeth Taylor,Teller,1,2026-06-29 14:39:00,14,US,0,DEV_30032,0,284.58,0,3,14,0,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-04-20 12:46:00,12,US,0,DEV_30730,0,478.68,0,16,11,0,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-05-02 07:15:00,7,US,0,DEV_69352,1,304.52,0,4,10,0,0,0,Normal,Low
EMP1000,Patricia Smith,Teller,1,2026-02-20 09:32:00,9,US,0,DEV_42098,0,262.0,0,3,11,0,0,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-06-15 14:08:00,14,AE,1,DEV_30033,0,166.04,0,4,4,3,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-05-18 12:43:00,12,US,0,DEV_41195,0,481.21,0,12,3,21,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-02-13 09:35:00,9,US,0,DEV_54597,0,654.04,0,6,10,0,0,0,Normal,Low
EMP1011,Jennifer Lopez,Teller,1,2026-04-10 09:27:00,9,US,0,DEV_97841,0,720.0,0,6,20,0,0,0,Normal,Low
EMP1023,James Brown,Teller,1,2026-02-16 07:54:00,7,US,0,DEV_80381,0,360.06,1,2,11,0,0,0,Normal,Low
EMP1034,Joseph Taylor,Teller,1,2026-05-27 08:11:00,8,US,0,DEV_42493,0,361.42,0,3,18,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-06-03 08:04:00,8,US,0,DEV_59615,0,337.16,0,4,5,2,0,0,Normal,Low
EMP1018,Sarah Rodriguez,Teller,1,2026-03-22 10:36:00,10,US,0,DEV_66155,0,510.82,0,5,11,0,0,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-06-08 07:08:00,7,US,0,DEV_30033,0,276.6,0,7,4,2,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-06-02 08:52:00,8,US,0,DEV_41195,0,229.76,0,3,6,29,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-01-12 07:31:00,0,RO,1,DEV_54597,0,358.63,0,140,100,0,1,0,Data Exfiltration Attempt,High
EMP1003,Michael Moore,Teller,1,2026-06-15 08:58:00,8,US,0,DEV_68878,0,720.0,0,3,19,0,0,0,Normal,Low
EMP1010,Patricia Gonzalez,Manager,3,2026-02-16 08:09:00,8,US,0,DEV_93320,0,357.12,0,2,7,0,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-02-07 09:47:00,9,CA,0,DEV_57322,1,542.93,0,5,18,0,0,0,Normal,Low
EMP1006,Barbara Martin,Manager,3,2026-02-18 08:36:00,8,US,0,DEV_15695,0,336.34,0,11,10,0,0,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-04-10 13:20:00,13,US,0,DEV_30033,0,425.73,0,3,2,3,0,0,Normal,Low
EMP1038,Jessica Miller,Teller,1,2026-06-03 07:41:00,7,US,0,DEV_84847,0,532.61,0,6,25,0,0,0,Normal,Low
EMP1031,Robert Thomas,Vendor,2,2026-06-19 14:46:00,14,US,0,DEV_31643,0,634.2,0,4,3,1,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-02-15 09:32:00,9,CA,0,DEV_76542,0,595.76,1,5,19,0,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-06-03 07:36:00,7,US,0,DEV_41195,0,700.13,0,4,6,28,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-03-08 12:19:00,12,US,0,DEV_79822,0,259.67,0,28,1,1,0,0,Normal,Low
EMP1016,Charles Hernandez,Manager,3,2026-01-14 12:56:00,12,US,0,DEV_75435,0,652.36,0,2,13,0,0,0,Normal,Low
EMP1034,Joseph Taylor,Teller,1,2026-01-26 07:09:00,7,US,0,DEV_42493,0,258.52,0,2,25,0,0,0,Normal,Low
EMP1034,Joseph Taylor,Teller,1,2026-06-27 08:32:00,8,US,0,DEV_42493,0,345.91,0,8,16,0,0,0,Normal,Low
EMP1036,James Williams,Teller,1,2026-02-28 17:36:00,17,US,0,DEV_17716,0,321.66,0,6,25,0,0,0,Normal,Low
EMP1032,Karen Wilson,Vendor,2,2026-01-08 08:16:00,8,US,0,DEV_80686,0,388.21,0,3,2,1,0,0,Normal,Low
EMP1026,Elizabeth Taylor,Teller,1,2026-06-06 09:56:00,9,US,0,DEV_30032,0,334.07,0,10,10,0,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-01-09 11:57:00,11,US,0,DEV_93886,0,377.62,0,4,22,0,0,0,Normal,Low
EMP1011,Jennifer Lopez,Teller,1,2026-02-27 08:16:00,8,US,0,DEV_97841,0,258.5,0,5,17,0,0,0,Normal,Low
EMP1005,Michael Hernandez,DBA,4,2026-03-14 05:28:00,5,US,0,DEV_59797,0,284.46,0,4,25,20,0,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-06-10 15:16:00,15,US,0,DEV_30033,0,673.47,0,4,1,3,0,0,Normal,Low
EMP1005,Michael Hernandez,DBA,4,2026-01-30 07:46:00,7,US,0,DEV_59797,0,274.5,0,10,19,13,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-01-13 07:14:00,7,CA,0,DEV_76542,0,624.73,0,4,11,0,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-04-25 07:09:00,7,US,0,DEV_30730,0,608.93,1,6,11,0,0,0,Normal,Low
EMP1016,Charles Hernandez,Manager,3,2026-02-16 16:24:00,16,US,0,DEV_75435,0,499.26,0,4,15,0,0,1,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-05-22 12:41:00,12,US,0,DEV_30033,0,704.01,0,4,5,1,0,0,Normal,Low
EMP1009,John Johnson,Teller,1,2026-02-22 11:56:00,11,IN,0,DEV_47930,0,641.8,0,6,20,0,0,1,Normal,Low
EMP1032,Karen Wilson,Vendor,2,2026-02-12 09:39:00,9,US,0,DEV_80686,0,277.15,0,2,2,3,0,0,Normal,Low
EMP1017,Joseph Jones,Manager,3,2026-04-05 07:52:00,7,US,0,DEV_42325,0,411.32,0,1,15,0,0,0,Normal,Low
EMP1021,Susan Martin,System Admin,4,2026-06-09 07:46:00,7,US,0,DEV_60019,0,431.9,0,8,8,11,0,0,Normal,Low
EMP1009,John Johnson,Teller,1,2026-03-17 09:34:00,9,IN,0,DEV_47930,0,638.31,0,8,21,0,0,0,Normal,Low
EMP1006,Barbara Martin,Manager,3,2026-04-15 11:38:00,11,US,0,DEV_15695,0,720.0,0,5,10,0,0,0,Normal,Low
EMP1006,Barbara Martin,Manager,3,2026-06-02 10:48:00,10,US,0,DEV_15695,0,283.8,0,13,6,0,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-03-28 08:39:00,8,CA,0,DEV_76542,0,432.01,0,3,18,0,0,0,Normal,Low
EMP1038,Jessica Miller,Teller,1,2026-05-14 08:04:00,8,CA,1,DEV_84847,0,712.38,0,5,20,0,0,0,Normal,Low
EMP1039,Linda Thomas,Teller,1,2026-04-02 07:18:00,7,US,0,DEV_34957,0,559.88,0,2,20,0,0,0,Normal,Low
EMP1033,Michael Martinez,Teller,1,2026-06-11 09:49:00,9,US,0,DEV_98039,0,625.3,0,2,11,0,0,0,Normal,Low
EMP1035,David Smith,Teller,1,2026-06-05 09:37:00,9,US,0,DEV_40161,0,457.5,0,8,19,0,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-04-10 10:37:00,10,CA,0,DEV_76542,0,503.82,0,8,21,0,0,0,Normal,Low
EMP1008,Elizabeth Martin,Vendor,2,2026-05-27 09:39:00,9,GB,1,DEV_57400,0,597.12,0,5,4,3,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-01-24 15:21:00,15,US,0,DEV_68878,0,720.0,0,6,17,0,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-01-16 07:22:00,7,US,0,DEV_30730,0,630.97,0,5,7,0,0,0,Normal,Low
EMP1019,Richard Lopez,Manager,3,2026-06-28 14:28:00,14,US,0,DEV_28131,0,407.85,0,5,8,0,0,0,Normal,Low
EMP1015,Mary Hernandez,Teller,1,2026-05-24 08:32:00,8,US,0,DEV_18675,0,632.55,1,5,10,0,0,0,Normal,Low
EMP1027,Jennifer Moore,Vendor,2,2026-02-05 08:06:00,8,CA,0,DEV_79514,0,279.61,0,1,1,2,0,0,Normal,Low
EMP1017,Joseph Jones,Manager,3,2026-03-31 12:00:00,12,US,0,DEV_42325,0,343.88,0,4,11,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-01-01 07:31:00,7,US,0,DEV_54597,0,435.5,0,3,25,0,0,0,Normal,Low
EMP1039,Linda Thomas,Teller,1,2026-01-25 08:45:00,8,US,0,DEV_34957,0,671.9,0,2,22,0,0,0,Normal,Low
EMP1031,Robert Thomas,Vendor,2,2026-03-04 06:40:00,6,US,0,DEV_31643,0,479.42,0,4,3,0,0,0,Normal,Low
EMP1001,Patricia Moore,System Admin,4,2026-05-23 06:21:00,6,US,0,DEV_65302,0,281.85,0,7,7,16,0,0,Normal,Low
EMP1019,Richard Lopez,Manager,3,2026-03-28 07:23:00,7,US,0,DEV_28131,0,508.05,0,11,14,0,0,0,Normal,Low
EMP1005,Michael Hernandez,DBA,4,2026-04-22 09:34:00,9,US,0,DEV_59797,0,264.57,0,6,29,16,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-05-09 14:49:00,14,CA,0,DEV_76542,0,417.23,1,7,16,0,0,0,Normal,Low
EMP1018,Sarah Rodriguez,Teller,1,2026-05-10 06:53:00,6,US,0,DEV_66155,0,585.5,0,16,10,0,0,0,Normal,Low
EMP1002,John Miller,Manager,3,2026-03-19 14:24:00,14,US,0,DEV_88907,0,336.82,0,3,5,0,0,0,Normal,Low
EMP1014,Linda Hernandez,Teller,1,2026-04-10 07:29:00,7,US,0,DEV_17331,0,486.58,0,6,19,0,0,0,Normal,Low
EMP1021,Susan Martin,System Admin,4,2026-05-13 08:46:00,8,US,0,DEV_60019,0,720.0,0,4,4,30,0,0,Normal,Low
EMP1026,Elizabeth Taylor,Teller,1,2026-06-10 08:46:00,8,US,0,DEV_30032,0,538.93,0,6,24,0,0,0,Normal,Low
EMP1009,John Johnson,Teller,1,2026-06-01 11:45:00,11,IN,0,DEV_47930,0,381.64,0,2,12,0,0,0,Normal,Low
EMP1019,Richard Lopez,Manager,3,2026-01-19 15:33:00,15,US,0,DEV_28131,0,331.52,0,1,9,0,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-04-25 16:16:00,16,CA,0,DEV_58025,1,586.9,1,7,23,0,0,0,Normal,Low
EMP1010,Patricia Gonzalez,Manager,3,2026-04-20 15:47:00,15,US,0,DEV_93320,0,673.32,0,3,8,0,0,0,Normal,Low
EMP1021,Susan Martin,System Admin,4,2026-03-23 09:55:00,9,US,0,DEV_60019,0,293.27,0,6,5,18,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-03-18 09:09:00,9,US,0,DEV_68878,0,447.37,0,17,23,0,0,0,Normal,Low
EMP1027,Jennifer Moore,Vendor,2,2026-04-12 21:03:00,21,CA,0,DEV_79514,0,668.97,2,4,1,0,0,0,Normal,Low
EMP1019,Richard Lopez,Manager,3,2026-04-10 08:44:00,8,SG,1,DEV_28131,0,506.41,0,3,8,0,0,0,Normal,Medium
EMP1039,Linda Thomas,Teller,1,2026-02-23 13:29:00,6,US,0,DEV_34957,0,563.88,0,103,89,0,1,0,Data Exfiltration Attempt,High
EMP1011,Jennifer Lopez,Teller,1,2026-05-11 07:19:00,7,US,0,DEV_97841,0,390.42,0,3,25,0,0,0,Normal,Low
EMP1006,Barbara Martin,Manager,3,2026-02-07 13:27:00,13,US,0,DEV_15695,0,456.01,0,11,14,0,0,0,Normal,Low
EMP1036,James Williams,Teller,1,2026-05-10 09:04:00,9,US,0,DEV_17716,0,543.14,0,19,11,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-04-13 07:05:00,7,US,0,DEV_59615,0,364.55,0,2,1,3,0,0,Normal,Low
EMP1012,John Martin,Teller,1,2026-04-11 12:32:00,12,US,0,DEV_80010,0,526.89,0,8,10,0,0,0,Normal,Low
EMP1017,Joseph Jones,Manager,3,2026-04-10 12:22:00,12,US,0,DEV_42325,0,720.0,0,2,15,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-03-09 09:07:00,9,US,0,DEV_54597,0,720.0,0,4,10,0,0,0,Normal,Low
EMP1019,Richard Lopez,Manager,3,2026-01-30 09:26:00,9,US,0,DEV_28131,0,720.0,0,6,7,0,0,0,Normal,Low
EMP1009,John Johnson,Teller,1,2026-02-02 08:31:00,8,IN,0,DEV_47930,0,301.66,0,2,17,0,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-04-10 08:44:00,8,US,0,DEV_79822,0,512.51,0,6,3,1,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-03-21 15:23:00,15,US,0,DEV_54597,0,542.78,0,4,23,0,0,0,Normal,Low
EMP1022,Joseph Taylor,Manager,3,2026-02-05 15:18:00,15,US,0,DEV_82512,0,720.0,0,5,5,0,0,0,Normal,Low
EMP1020,John Johnson,Vendor,2,2026-01-06 13:46:00,13,US,0,DEV_30033,0,409.85,0,3,4,0,0,0,Normal,Low
EMP1032,Karen Wilson,Vendor,2,2026-03-22 11:36:00,11,US,0,DEV_80686,0,720.0,0,5,5,0,0,0,Normal,Low
EMP1033,Michael Martinez,Teller,1,2026-02-09 08:23:00,8,US,0,DEV_98039,0,311.25,0,2,13,0,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-01-12 09:10:00,9,US,0,DEV_30730,0,720.0,0,5,7,0,0,0,Normal,Low
EMP1032,Karen Wilson,Vendor,2,2026-04-22 11:55:00,11,US,0,DEV_80686,0,720.0,0,2,1,3,0,0,Normal,Low
EMP1023,James Brown,Teller,1,2026-05-22 09:44:00,9,US,0,DEV_80381,0,376.75,0,3,12,0,0,0,Normal,Low
EMP1035,David Smith,Teller,1,2026-04-10 15:48:00,15,US,0,DEV_40161,0,577.06,0,4,19,0,0,0,Normal,Low
EMP1018,Sarah Rodriguez,Teller,1,2026-06-14 09:09:00,9,US,0,DEV_66155,0,271.07,0,5,18,0,0,0,Normal,Low
EMP1027,Jennifer Moore,Vendor,2,2026-01-28 15:49:00,15,CA,0,DEV_79514,0,714.87,0,3,5,0,0,0,Normal,Low
EMP1000,Patricia Smith,Teller,1,2026-06-21 10:03:00,10,US,0,DEV_42098,0,586.84,0,21,23,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-06-23 09:39:00,9,US,0,DEV_54597,0,377.95,0,6,19,0,0,0,Normal,Low
EMP1028,David Thomas,System Admin,4,2026-01-08 08:09:00,8,US,0,DEV_57576,0,703.89,0,5,7,14,0,0,Normal,Low
EMP1031,Robert Thomas,Vendor,2,2026-05-31 08:57:00,8,US,0,DEV_31643,0,233.1,0,9,5,2,0,0,Normal,Low
EMP1023,James Brown,Teller,1,2026-01-28 09:30:00,9,US,0,DEV_80381,0,720.0,0,3,22,0,0,0,Normal,Low
EMP1034,Joseph Taylor,Teller,1,2026-05-22 07:27:00,7,US,0,DEV_42493,0,511.2,0,4,17,0,0,0,Normal,Low
EMP1033,Michael Martinez,Teller,1,2026-04-06 13:29:00,13,US,0,DEV_98039,0,720.0,0,3,21,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-04-26 09:36:00,9,US,0,DEV_54597,0,720.0,0,5,14,0,0,0,Normal,Low
EMP1027,Jennifer Moore,Vendor,2,2026-06-16 14:01:00,14,CA,0,DEV_79514,0,496.84,0,3,2,1,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-04-11 11:45:00,11,CA,0,DEV_76542,0,306.05,0,3,25,0,0,0,Normal,Low
EMP1036,James Williams,Teller,1,2026-06-24 08:44:00,8,US,0,DEV_17716,0,298.55,0,3,23,0,0,0,Normal,Low
EMP1031,Robert Thomas,Vendor,2,2026-01-21 12:43:00,20,US,0,DEV_31643,0,320.91,0,136,119,2,1,0,Data Exfiltration Attempt,High
EMP1022,Joseph Taylor,Manager,3,2026-03-22 12:26:00,12,US,0,DEV_82512,0,657.21,0,6,9,0,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-01-26 09:56:00,9,US,0,DEV_68878,0,365.38,1,6,15,0,0,0,Normal,Low
EMP1039,Linda Thomas,Teller,1,2026-02-11 12:49:00,12,US,0,DEV_34957,0,720.0,0,5,17,0,0,0,Normal,Low
EMP1011,Jennifer Lopez,Teller,1,2026-05-06 07:12:00,7,US,0,DEV_97841,0,252.45,0,5,15,0,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-02-02 08:56:00,8,US,0,DEV_41195,0,678.9,0,9,6,29,0,0,Normal,Low
EMP1027,Jennifer Moore,Vendor,2,2026-04-19 13:37:00,13,CA,0,DEV_79514,0,217.61,1,5,4,0,0,0,Normal,Low
EMP1039,Linda Thomas,Teller,1,2026-06-22 08:49:00,8,US,0,DEV_34957,0,381.85,1,2,21,0,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-06-25 07:06:00,7,US,0,DEV_93873,1,651.17,0,5,15,0,0,0,Normal,Low
EMP1010,Patricia Gonzalez,Manager,3,2026-01-13 13:02:00,13,US,0,DEV_93320,0,638.72,0,5,15,0,0,0,Normal,Low
EMP1021,Susan Martin,System Admin,4,2026-02-02 07:55:00,7,US,0,DEV_60019,0,140.27,0,3,8,22,0,0,Normal,Low
EMP1022,Joseph Taylor,Manager,3,2026-05-03 07:41:00,7,US,0,DEV_82512,0,447.44,0,3,9,0,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-06-18 13:00:00,13,US,0,DEV_68878,0,377.89,0,5,14,0,0,0,Normal,Low
EMP1035,David Smith,Teller,1,2026-01-18 12:59:00,12,US,0,DEV_40161,0,706.86,0,14,23,0,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-06-19 09:51:00,9,US,0,DEV_79822,0,453.87,0,6,1,3,0,0,Normal,Low
EMP1009,John Johnson,Teller,1,2026-05-04 15:06:00,15,IN,0,DEV_47930,0,566.5,0,6,22,0,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-05-19 07:00:00,7,CA,0,DEV_76542,0,720.0,0,10,13,0,0,0,Normal,Low
EMP1022,Joseph Taylor,Manager,3,2026-02-27 10:27:00,10,US,0,DEV_82512,0,374.68,0,1,7,0,0,0,Normal,Low
EMP1002,John Miller,Manager,3,2026-06-25 17:01:00,17,US,0,DEV_88907,0,423.42,0,2,5,0,0,0,Normal,Low
EMP1036,James Williams,Teller,1,2026-06-04 14:36:00,14,US,0,DEV_17716,0,534.09,0,9,19,0,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-06-22 09:48:00,9,CA,0,DEV_76542,0,613.5,0,3,24,0,0,0,Normal,Low
EMP1029,Elizabeth Davis,System Admin,4,2026-02-23 15:19:00,15,IN,0,DEV_84364,0,646.69,0,7,7,24,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-06-03 08:25:00,8,US,0,DEV_30730,0,590.47,0,8,8,0,0,0,Normal,Low
EMP1000,Patricia Smith,Teller,1,2026-05-31 09:30:00,9,US,0,DEV_42098,0,720.0,0,6,16,0,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-06-30 16:00:00,16,CA,0,DEV_76542,0,339.54,0,4,22,0,0,0,Normal,Low
EMP1021,Susan Martin,System Admin,4,2026-06-08 14:14:00,14,US,0,DEV_60019,0,522.42,0,5,7,11,0,0,Normal,Low
EMP1017,Joseph Jones,Manager,3,2026-04-12 09:42:00,9,US,0,DEV_42325,0,720.0,0,4,14,0,0,0,Normal,Low
EMP1015,Mary Hernandez,Teller,1,2026-02-03 09:49:00,9,US,0,DEV_18675,0,720.0,0,2,21,0,0,0,Normal,Low
EMP1010,Patricia Gonzalez,Manager,3,2026-05-21 07:28:00,7,US,0,DEV_93320,0,330.05,0,4,11,0,0,0,Normal,Low
EMP1011,Jennifer Lopez,Teller,1,2026-04-10 10:59:00,10,US,0,DEV_42555,1,379.45,1,3,19,0,0,0,Normal,Low
EMP1036,James Williams,Teller,1,2026-06-04 15:40:00,15,US,0,DEV_17716,0,404.25,0,1,18,0,0,0,Normal,Low
EMP1017,Joseph Jones,Manager,3,2026-01-08 17:45:00,17,US,0,DEV_42325,0,340.95,0,1,6,0,0,0,Normal,Low
EMP1011,Jennifer Lopez,Teller,1,2026-06-01 09:31:00,9,US,0,DEV_97841,0,282.83,0,3,18,0,0,0,Normal,Low
EMP1012,John Martin,Teller,1,2026-03-31 08:51:00,8,US,0,DEV_80010,0,720.0,0,1,13,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-03-31 09:24:00,9,US,0,DEV_59615,0,599.91,0,2,1,1,0,0,Normal,Low
EMP1002,John Miller,Manager,3,2026-04-26 07:32:00,7,AE,1,DEV_88907,0,411.57,0,6,8,0,0,1,Normal,Medium
EMP1033,Michael Martinez,Teller,1,2026-02-20 08:09:00,8,US,0,DEV_98039,0,490.87,0,11,11,0,0,0,Normal,Low
EMP1014,Linda Hernandez,Teller,1,2026-04-06 08:37:00,8,US,0,DEV_17331,0,669.5,0,7,25,0,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-02-10 10:38:00,10,SG,1,DEV_79822,0,482.08,0,2,5,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-01-22 10:41:00,10,US,0,DEV_54597,0,311.74,0,4,15,0,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-06-26 08:30:00,8,US,0,DEV_30730,0,537.69,0,15,7,0,0,0,Normal,Low
EMP1005,Michael Hernandez,DBA,4,2026-02-12 14:26:00,14,US,0,DEV_37063,1,229.29,0,8,15,11,0,0,Normal,Medium
EMP1001,Patricia Moore,System Admin,4,2026-05-29 15:05:00,15,US,0,DEV_65302,0,543.12,0,6,2,28,0,0,Normal,Low
EMP1016,Charles Hernandez,Manager,3,2026-03-05 14:05:00,14,US,0,DEV_75435,0,449.84,0,1,13,0,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-05-31 09:29:00,9,US,0,DEV_79822,0,335.73,0,3,4,1,0,0,Normal,Low
EMP1029,Elizabeth Davis,System Admin,4,2026-01-11 16:19:00,16,IN,0,DEV_84364,0,397.65,0,22,5,22,0,0,Normal,Low
EMP1001,Patricia Moore,System Admin,4,2026-05-04 09:52:00,9,US,0,DEV_65302,0,170.91,0,4,5,19,0,0,Normal,Low
EMP1029,Elizabeth Davis,System Admin,4,2026-06-05 15:56:00,15,IN,0,DEV_84364,0,720.0,0,4,3,21,0,0,Normal,Low
EMP1037,Mary Hernandez,System Admin,4,2026-05-15 10:20:00,10,US,0,DEV_41195,0,509.18,0,5,3,13,0,0,Normal,Low
EMP1029,Elizabeth Davis,System Admin,4,2026-05-18 06:43:00,6,IN,0,DEV_84364,0,575.39,0,12,2,28,0,0,Normal,Low
EMP1017,Joseph Jones,Manager,3,2026-02-22 08:16:00,8,US,0,DEV_42325,0,224.4,0,4,13,0,0,0,Normal,Low
EMP1004,James Garcia,Teller,1,2026-05-15 15:38:00,15,US,0,DEV_54597,0,347.27,0,4,24,0,0,0,Normal,Low
EMP1033,Michael Martinez,Teller,1,2026-03-25 08:15:00,8,US,0,DEV_98039,0,400.31,0,12,23,0,0,0,Normal,Low
EMP1025,William Taylor,Teller,1,2026-04-25 08:43:00,8,CA,0,DEV_76542,0,720.0,0,3,18,0,0,0,Normal,Low
EMP1031,Robert Thomas,Vendor,2,2026-05-21 11:07:00,11,US,0,DEV_31643,0,390.88,0,6,5,1,0,0,Normal,Low
EMP1008,Elizabeth Martin,Vendor,2,2026-01-29 07:00:00,7,US,0,DEV_57400,0,495.9,0,4,1,3,0,0,Normal,Low
EMP1038,Jessica Miller,Teller,1,2026-05-03 11:16:00,11,US,0,DEV_84847,0,390.87,0,7,16,0,0,0,Normal,Low
EMP1005,Michael Hernandez,DBA,4,2026-06-28 11:22:00,11,US,0,DEV_59797,0,720.0,0,3,24,8,0,0,Normal,Low
EMP1001,Patricia Moore,System Admin,4,2026-03-13 09:21:00,9,US,0,DEV_65302,0,608.65,0,12,4,28,0,0,Normal,Low
EMP1015,Mary Hernandez,Teller,1,2026-04-19 06:04:00,6,US,0,DEV_18675,0,362.15,0,14,10,0,0,0,Normal,Low
EMP1017,Joseph Jones,Manager,3,2026-03-17 10:10:00,10,US,0,DEV_42325,0,715.14,0,2,11,0,0,0,Normal,Low
EMP1013,Jennifer Anderson,Teller,1,2026-06-16 18:51:00,18,US,0,DEV_93886,0,659.66,0,6,16,0,0,0,Normal,Low
EMP1030,Jessica Williams,Vendor,2,2026-06-17 09:36:00,9,US,0,DEV_79822,0,613.15,0,4,3,1,0,0,Normal,Low
EMP1038,Jessica Miller,Teller,1,2026-04-03 12:58:00,12,US,0,DEV_84847,0,345.75,0,9,17,0,0,0,Normal,Low
EMP1026,Elizabeth Taylor,Teller,1,2026-03-10 07:12:00,7,US,0,DEV_30032,0,412.27,0,1,23,0,0,0,Normal,Low
EMP1007,Sarah Brown,Vendor,2,2026-05-13 08:50:00,8,US,0,DEV_59615,0,209.26,0,3,4,3,0,0,Normal,Low
EMP1003,Michael Moore,Teller,1,2026-05-08 14:54:00,14,US,0,DEV_68878,0,496.52,0,1,18,0,0,0,Normal,Low
EMP1024,David Brown,Manager,3,2026-04-17 08:18:00,8,US,0,DEV_30730,0,718.04,1,6,8,0,0,0,Normal,Low
